id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
750260372351835719,The Loft; N. Portland,6358589,1462704410093329059,Connor,,Portsmouth,45.58611,-122.72383,Entire home/apt,,2,128,2025-11-28,3.64,2,347,47,18-218604-000-00-HO
750340629024400008,I offer the best service you’re welcome,485867552,1463815141898260841,Daniel,,Portsmouth,45.59164579999999,-122.7273948,Private room,,30,8,2023-06-30,0.21,1,364,0,
750901238372577461,Private Studio In The Heart Of SW Portland!,150582690,1462985172774990531,Shay,,South Portland,45.48735,-122.67858,Private room,,2,29,2025-09-04,0.82,6,2,4,22-168906-000-00-HO
751305215989667691,Inviting 2 bedroom home w/ garden and free parking,82716541,1467002946989142602,Christine,,Woodlawn,45.56993,-122.64955,Entire home/apt,,30,6,2024-04-01,0.16,1,0,0,
751406487906734054,The Auric Door Inn on Mississippi,221421926,1469170152876833747,Descansa Property,,Boise,45.55247771079813,-122.67533924520204,Entire home/apt,,1,60,2025-11-19,1.61,19,174,13,24-016112-000-00-HO
751466143120941858,Monthly Rental - The Artist's Garden,221421926,1469170152876833747,Descansa Property,,Woodstock,45.48946,-122.61887,Entire home/apt,,30,31,2025-04-30,0.83,19,275,2,
753338173161413470,Daylight Dreaming. Exceptional New 2-Bedroom Condo,41102088,1465611602136957000,Natalya,,Powellhurst-Gilbert,45.50351,-122.52063,Entire home/apt,,30,0,,,1,363,0,
754232993941617458,Charming SE Portland - Prime Location,1872896,1462520895695395564,John,,Hosford-Abernethy,45.50872,-122.64086,Entire home/apt,,30,2,2023-05-20,0.06,1,365,0,
755150674288332173,"Freshly renovated, swanky duplex.",486782124,1470191027554023747,David,,Brooklyn Action Corps,45.496198861100375,-122.65108708198137,Entire home/apt,,30,33,2025-11-15,0.94,1,229,11,22-206409-000-00-HO
756032983528475416,Lovely 2 bedroom 2 bath apartment!,138656740,1468375988045474346,Mykajah,,East Columbia,45.60244,-122.67626,Entire home/apt,,30,1,2022-11-11,0.03,1,0,0,
757186695951578047,Adorable Portland Retreat < 8 Mi to Downtown!,121688409,1462921224513368239,Evolve,,Brentwood-Darlington,45.4663,-122.59999,Entire home/apt,,30,5,2024-12-31,0.14,27,0,1,
757494742161675641,Mid-Century Modern Gem Near Multnomah Village,96898246,1467167230193803136,Amy,,Crestwood,45.4508026,-122.7319382,Entire home/apt,,30,2,2023-10-21,0.06,1,61,0,
757943341506854184,Spacious 2 BR /1 bath w/ Gas fireplace & laundry,487307218,1470193245806036038,Theresa,,Parkrose,45.5478157,-122.5423223,Entire home/apt,,30,2,2025-09-22,0.07,1,364,1,
760163436599997694,Cozy Boho NoPo — Long Stays,192117374,1468998767182525299,Clarissa,,Piedmont,45.576243343473635,-122.66737432564253,Entire home/apt,,30,63,2024-03-17,1.86,4,0,0,Exempt
760953576527081522,Artsy apartment in NE PDX (montly min),487868768,1470195579512787908,Barbara,,Concordia,45.56086,-122.64247,Entire home/apt,,30,0,,,1,179,0,
761159231447024130,Your Portland Home Away From Home,127449972,1468281339491716011,Joanna,,Brentwood-Darlington,45.471669307713356,-122.59304996308427,Entire home/apt,,30,7,2025-06-10,0.22,1,218,2,
761722528688946815,The Humboldt Abode,488015807,1463820461766306107,John,,Boise,45.55251,-122.66483,Private room,,2,41,2025-10-20,1.29,2,341,12,24ASTR-PER-00033
761723198428833974,Comfy Rustic Modern Tiny House,488015807,1463820461766306107,John,,Boise,45.5531736,-122.6654255,Entire home/apt,,2,182,2025-11-17,5.01,2,324,50,24ASTR-PER-00033
763138676352579110,"Soulful Vintage Studio, Steps from Portland’s Best",340860910,1469667694578977065,Francois,,Northwest District,45.52322230000001,-122.6870309,Entire home/apt,,30,12,2025-10-31,0.34,1,281,4,
763278557466324285,A Modern Sanctuary in Woodland Garden,5386496,1462679639717538397,I-Hua,,Ashcreek,45.46727,-122.72975,Entire home/apt,,1,64,2025-11-04,2.29,1,254,27,24-012556-000-00-HO
765129266078344425,Historical Portland Home < 2 Mi to Downtown!,121688409,1462921224513368239,Evolve,,Irvington,45.5369,-122.64974,Entire home/apt,,1,31,2025-10-20,0.87,27,359,10,03-169043-000-00-LU
765154119553277992,Historic Portland 2 Bedroom Hideaway,147708508,1468448013404626277,Deborah,,Sunnyside,45.5158672,-122.6335861,Entire home/apt,,30,5,2023-12-01,0.14,4,334,0,
765421272081685934,HOT TUB & SAUNA >10 min from city center  PDX,488672037,1463822056774199862,Dar,,Ashcreek,45.45898,-122.72085,Entire home/apt,,1,249,2025-12-02,8.91,1,340,78,24-001913-000-00-HO
768931760655186587,Centrally located 1 Bed Home on Hawthorne-New AC,33928647,1465495871283088426,Eric,,Richmond,45.51126,-122.62928,Entire home/apt,,1,151,2025-11-15,4.19,1,73,43,24-012184-000-00-HO
769200425606834444,La Casita,38738358,1465579083064785041,Natalie,,St. Johns,45.59236,-122.74091,Private room,,30,0,,,1,0,0,
769640157609873966,Spacious Suite in Urban Farmhouse,128635441,1468291172812417313,Anna,,Brentwood-Darlington,45.46182544992708,-122.58463028465576,Private room,,30,10,2023-02-12,0.28,1,0,0,16-177456-129-12-HO
770273458151493831,PDX Pad on Clinton,43639745,1465647960975108082,Brendan,,Hosford-Abernethy,45.50264,-122.64113,Entire home/apt,,2,94,2025-11-25,2.88,1,241,37,25ASTR-PER-00187
771116464191677446,Portland Getaway!  Visit the Alberta Arts District,128445968,1468289595506232072,Micaela,,Concordia,45.5567,-122.63776,Entire home/apt,,30,111,2025-10-27,3.10,2,358,26,22-200809-000-00-HO
771171342966033406,Hazelwood getaway in NE PDX #4,426284483,1469932463779937003,Jake,,Hazelwood,45.52327,-122.51894,Private room,,30,5,2025-07-31,0.16,4,365,2,
771183966925479816,"Location, Location, Location & Comfort",8525373,1462769568085255426,Cynthia,,Northwest District,45.52659,-122.69563,Private room,,1,85,2025-10-27,2.33,4,268,31,24-026332-000-00-HO
771361361062690139,Boho Chic Townhouse Unit: The Ideal Portland Base,23534283,1465274559208244171,Stephen,,North Tabor,45.525298,-122.607747,Entire home/apt,,90,2,2023-03-20,0.06,1,132,0,
772624272005415799,Studio Apartment in NW Portland,2820851,1462609613388119680,Northwest Portland Hostel,,Northwest District,45.52497,-122.6902,Entire home/apt,,1,7,2025-08-07,0.20,8,352,3,52640
772719108396426474,Quiet comfortable home,145813310,1468432483376627933,Clarissa,,Pleasant Valley,45.472038139225496,-122.52717692157329,Entire home/apt,,30,6,2023-04-23,0.17,1,0,0,
772740366403108396,Luxury in Portland's Alberta Arts District,128445968,1468289595506232072,Micaela,,Alameda,45.55498,-122.63788,Entire home/apt,,2,76,2025-11-02,2.12,2,341,18,22-200809-000-00-HO
773178418746550450,2 Bedroom Forest Views Guest Suite for Long Term,11194078,1462859210997473153,Jessica Rose,,Powellhurst-Gilbert,45.5013476,-122.5625991,Entire home/apt,,30,1,2025-03-31,0.12,3,345,1,
774063414377223440,Cozy retreat in SE Woodstock,174855751,1468696089768659263,Kai,,Woodstock,45.48261,-122.60798,Entire home/apt,,3,84,2025-11-30,2.39,1,333,33,24-013095-000-00-HO
774633870709578792,Ladd's Addition Guest Suite,9313887,1462810947028928169,Kate,,Hosford-Abernethy,45.51104,-122.65025,Entire home/apt,,30,123,2025-09-15,3.45,1,356,26,10944
777146570094229248,Solo Traveler's Pied-á-Terre w Free Parking,8525373,1462769568085255426,Cynthia,,Northwest District,45.526771686880345,-122.69745857240159,Private room,,1,36,2024-09-09,1.02,4,80,0,24-026332-000-00-HO
777779337849698837,Charming Luxury/SE Portland/MtTabor/Montavilla/MCM,930613,1462533583509548492,Gregg,,Montavilla,45.50844,-122.5839,Entire home/apt,,3,51,2025-11-09,1.58,1,330,15,24-002323-000-00-HO
778265000364762909,Charming Craftsman Close to Restaurants & Shops,3851254,1462640992485161432,Chelsie,,Northwest District,45.52842,-122.69654,Entire home/apt,,30,3,2025-07-05,0.11,2,122,1,
780551511100085524,The Perch PDX - Modern Studio on Division,491213027,1470211672726993539,Samantha,,Hosford-Abernethy,45.5038,-122.63954,Entire home/apt,,1,210,2025-09-29,5.80,1,0,41,19-115621-000-00-HO
781419064368125577,17Wood,108866481,1467318616903326569,Zachary,,Hosford-Abernethy,45.50227798272519,-122.64835875481367,Entire home/apt,,30,8,2025-10-16,0.23,2,315,4,12-998809-363-55-HO
781849783860879847,Cozy Suite in the heart of Portland,491435195,1463828819627550393,Kingdom Capital,,Hosford-Abernethy,45.5074,-122.65295,Entire home/apt,,30,22,2025-08-23,0.63,2,361,3,
782598662676728927,Willamette River Perch,191758910,1468996646856687357,Laura,,Old Town/Chinatown,45.5302089,-122.6746408,Entire home/apt,,30,6,2025-12-01,0.18,1,97,2,
783003086108763319,A cozy mid-century modern house in lake Oswego,18704603,1463059420922974186,Shiva5623,,Arnold Creek,45.4335855,-122.6976303,Entire home/apt,,30,11,2025-11-25,0.34,1,247,5,
783475961349345030,Guesthouse with Fenced Yard in NE Portland,101992842,1467223987496738775,Eric,,Woodlawn,45.567023683097055,-122.65580523721611,Entire home/apt,,3,110,2025-11-30,3.15,1,333,31,23-107434-000-00-HO
784288992276908856,Retro artist's loft on Belmont,15054186,1462953151476749764,Luna,,Sunnyside,45.51709286890107,-122.62658230203078,Entire home/apt,,1,389,2025-11-28,11.34,1,248,134,24-005998-000-00-HO
784321325760026956,Cozy Forest Hideaway,30171544,1465444222719691771,Susan,,South Burlingame,45.46868630328087,-122.67943656068637,Entire home/apt,,1,7,2025-02-16,0.63,1,241,7,24ASTR-APP-00448
785568217785068491,Cozy retreat close to all the fun!,14992703,1462951707029673004,Malinda,,Richmond,45.5074038,-122.6344712,Entire home/apt,,30,5,2025-07-10,0.15,1,354,1,
785600127297331197,#StayInMyDistrict Overlook Backyard Tiny Suite,3142393,1462528276679400180,Amy,,Overlook,45.55452,-122.68898,Entire home/apt,,1,77,2025-11-01,2.16,21,173,27,22-194237-000-00-HO
786916255377210028,Modern Suite in NE Portland,492280709,1470216653263327116,Tara,,Vernon,45.562403805421354,-122.64669004173163,Entire home/apt,,30,2,2023-03-18,0.06,1,177,0,
787715368146460329,Mount Tabor Loft With Hot Tub,59070590,1462741734128512621,Adam,,South Tabor,45.50243838232859,-122.5863766674591,Entire home/apt,,1,212,2025-11-24,6.03,2,344,55,23-113345-000-00-HO
787963769614817698,Mississippi District Retreat,263333566,1469392705952735532,Lamont,,Humboldt,45.55936586239735,-122.67230147637686,Entire home/apt,,30,1,2025-10-12,0.56,1,341,1,
788551599739384798,"Stylish, comfortable, private.",514724040,1529334630326761942,Palarcello,,Crestwood,45.4572223,-122.7260131,Entire home/apt,,2,74,2025-11-28,2.41,1,327,23,23-022697-000-00-HO
789374284887176491,Urban Minimalist Home,54667782,1462729507984998614,Fatima,,Mill Park,45.50776,-122.53647,Entire home/apt,,30,79,2025-10-13,2.25,11,307,30,24-010591-000-00-HO
791443989413789589,The Arthur Tiny House @Tiny Digs Hotel- Train Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.5263229,-122.6382411,Entire home/apt,,1,2,2025-09-22,0.06,11,350,1,16-137210-000-00-CO
791444003630106601,Bamboo Tiny House @ Tiny Digs Hotel- Far East Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.52632,-122.63824,Entire home/apt,,1,5,2025-08-17,0.15,11,361,2,16-137210-000-00-CO
791444017963915453,The Barn Tiny House @ Tiny Digs Hotel- Farm Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.5263229,-122.6382411,Entire home/apt,,1,5,2025-10-05,0.20,11,355,3,16-137210-000-00-CO
791444033577506130,The Beach Tiny House @ Tiny Digs Hotel- Beach Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.5263229,-122.6382411,Entire home/apt,,1,2,2023-02-21,0.06,11,355,0,16-137210-000-00-CO
791444049755178449,The Boho Tiny House @Tiny Digs Hotel Bohemian Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.52632,-122.63824,Entire home/apt,,1,1,2023-07-18,0.03,11,355,0,16-137210-000-00-CO
791444063076996328,The Cabin Tiny House @Tiny Digs Hotel- Rustic Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.5263229,-122.6382411,Entire home/apt,,1,9,2024-09-22,0.30,11,363,0,16-137210-000-00-CO
791444076835709769,Cottage Tiny House@Tiny Digs Hotel- Victorian Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.52632,-122.63824,Entire home/apt,,1,5,2025-10-20,0.28,11,352,2,16-137210-000-00-CO
791444091092198786,Finlandia Tiny House@Tiny Digs Hotel- Finnish Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.5263229,-122.6382411,Entire home/apt,,1,5,2023-07-16,0.14,11,345,0,16-137210-000-00-CO
791444103112530563,Merlot Tiny House @ Tiny Digs Hotel- Vineyard Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.52632,-122.63824,Entire home/apt,,1,6,2025-05-25,0.17,11,358,3,16-137210-000-00-CO
791444116520507464,The Modern - Custom Tiny Home w/ Modern Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.5263229,-122.6382411,Entire home/apt,,30,0,,,11,187,0,Exempt
791444143388475757,The Zen - Custom Tiny Home w/ Zen Vibe,84008197,1467015859370925441,Pamela Beth,,Kerns,45.52632,-122.63824,Entire home/apt,,1,2,2023-09-23,0.07,11,350,0,Exempt
791947684416198562,3BR • Sleeps 6 • King Bed • Prime SE Location,177257126,1468716186632578141,James,,Buckman,45.51523,-122.65305,Entire home/apt,,1,113,2024-11-03,3.17,9,351,0,24-106588-000-00-RS
796332063442924370,"Sapphire Rm - Central 2 dt, Sink/Vanity, Desk.",493461219,1470221697870395558,Nathan,,Arbor Lodge,45.576989814629805,-122.70117697817005,Private room,,30,5,2025-09-10,0.16,11,365,1,
796359857640032064,Mid-Century Apt - walk to Reed,182966,1462511981103848339,Ian,,Reed,45.4889364,-122.6317289,Entire home/apt,,2,40,2025-11-30,1.21,1,225,9,22-129635-000-00-HO
797129982142519818,Penthouse with mountain views!,554332,1462521541198214260,Pamela,,Portland Downtown,45.5212,-122.68472,Entire home/apt,,2,22,2024-11-10,0.65,1,0,0,24-013364-000-00-HO
797791392938976390,Cute Remodeled Two Bed Townhouse,8680367,1462773603258153746,Michael,,Richmond,45.50000388240757,-122.63344938459156,Entire home/apt,,30,1,2023-08-01,0.04,9,269,0,
797950305927604069,Sky in Portland Studio-across from OHSU,234902210,1463247813882535514,Gladis A,,Homestead,45.49940658100719,-122.68897329970427,Entire home/apt,,30,8,2024-01-12,0.24,4,0,0,
798524810822950384,Woodlawn Cottage,494658346,1470226684360073858,Mark,,Woodlawn,45.57418130023464,-122.64967889756147,Entire home/apt,,1,218,2025-11-23,6.83,1,145,74,23-023371-000-00-HO
799640108538362464,Classy Irvington Living Space,90342574,1467093009939360983,Anna,,Irvington,45.54661651887042,-122.65669768761386,Entire home/apt,,3,68,2025-11-17,2.39,1,338,27,23-103208-000-00-HO
800756909716372191,Beautiful Bedroom/Bath near OHSU - Women Only,163637443,1468592301889756143,Nichole,,South Portland,45.48037370000001,-122.6751608,Private room,,2,60,2025-11-22,1.84,1,232,27,24-018833-000-00-HO
803571153281560582,"Emerald Rm-Quiet, desk, laundry/kitchen parking",493461219,1470221697870395558,Nathan,,Kenton,45.57909,-122.7027,Private room,,30,8,2025-10-26,0.27,11,365,4,
803952947489162560,Overlook Lodge,81958224,1466995313091852746,Juan,,Overlook,45.5647,-122.67866,Entire home/apt,,1,193,2025-11-24,8.13,1,160,76,23-020432-000-00-HO
805405446279599174,Charming & Quiet 2BD/2BA w/Records+Books+Huge Yard,496303106,1470233332122873363,Emma,,Russell,45.53446285337235,-122.53542935997147,Entire home/apt,,1,18,2023-08-16,0.53,1,0,0,23-010554-000-00-HO
805946732909641426,Garden Apartment Gem,32309322,1465474545795056179,Nancy,,Piedmont,45.57338738706116,-122.66498043560593,Entire home/apt,,2,53,2025-11-29,1.56,1,232,21,22-212922-000-00-HO
806082819587857357,Artistic Downstairs Apt in Charming Craftsman Home,540047456,1470420751434459551,Jessy,,Buckman,45.51488,-122.64252,Entire home/apt,,2,60,2025-11-17,1.73,1,163,16,21-079391-000-00-HO
806411274976645470,The Cully Cottage,42794582,1465635697386548788,Laurie,,Cully,45.5541874416336,-122.60719355195761,Entire home/apt,,1,0,,,1,297,0,25ASTR-APP-00211
806457860498752743,"Pyrite Rm-Quiet, Wi Fi, Laundry, kitchen, transit",493461219,1470221697870395558,Nathan,,Kenton,45.57863348578177,-122.70225236090026,Private room,,30,7,2025-10-15,0.22,11,365,2,
806509557115505125,"Lapis Rm-Secure, Wi-Fi, kitchen, dining/transit",493461219,1470221697870395558,Nathan,,Kenton,45.57825,-122.70055,Private room,,30,10,2025-11-02,0.29,11,364,3,
806550807101306582,"Kunzite Rm-Quiet, petite rm, near dining & transit",493461219,1470221697870395558,Nathan,,Arbor Lodge,45.57685132640317,-122.70220688672136,Private room,,30,9,2025-09-11,0.26,11,337,2,
806681576882471567,"Intimate Casita W/ Hot tub, Movie loft & Chiminea!",4901178,1462667952608821793,Christopher,,Woodstock,45.48272949971901,-122.60806818465576,Entire home/apt,,1,203,2025-11-28,6.73,4,345,67,20-133552-000-00-HO
806784521595861261,Creston & Chill Suite,16963809,1462999097029917362,Valentino,,Creston-Kenilworth,45.49177052862891,-122.61514094396473,Entire home/apt,,2,37,2025-10-31,1.13,2,262,23,24-024634-000-00-HO
807167221557469880,"Azurite Rm, Quiet twin, Wi-Fi on Transit mins 2 DT",493461219,1470221697870395558,Nathan,,Kenton,45.57826,-122.70067,Private room,,30,5,2025-10-24,0.18,11,353,3,
807235981511526608,Luxury Apartment with Laundry in Best Neighborhood,37422309,1462675210656722042,Peter,,King,45.55226380419144,-122.66284541613825,Entire home/apt,,2,108,2025-11-18,3.15,9,168,36,24ASTR-APP-00364
807336196107263310,Laurelhurst Dream on Restaurant Row ~ 97 WalkScore,88253867,1467059947580489724,Jordan,,Kerns,45.52661,-122.63557,Entire home/apt,,30,159,2024-10-22,4.58,15,250,0,96064
807378255689177641,fifty windows | light filled getaway,12300845,1462884570870608085,Maria,,Overlook,45.558,-122.69332,Entire home/apt,,3,67,2025-11-29,2.06,1,206,35,21-117205-000-00-LU
807538018934047113,Charming and Bright 1 Bedroom Alberta Arts Loft,16400193,1462597749019949506,Tri,,Concordia,45.55704880532659,-122.63600802819364,Entire home/apt,,1,12,2025-09-20,0.36,2,349,3,24-010176-000-00-HO
808217780785206973,Bright & Peaceful Retreat in the heart of NE PDX,27309396,1462640575779196967,Nicollette,,Concordia,45.56768,-122.64077,Entire home/apt,,4,99,2025-11-29,3.07,1,269,35,23-111905-000-00-HO
808877446369414170,Cozy Mt. Tabor Bungalow,8232906,1462752487873185971,Kevin,,Mt. Tabor,45.509736007987506,-122.58878726259036,Entire home/apt,,31,4,2025-06-20,0.13,1,256,1,
809534874053543750,"Cutie NoPo Guesthouse, Private + Dog-Friendly!",12303711,1462884661006374078,Erica,,Piedmont,45.57997,-122.67496,Entire home/apt,,1,161,2025-11-16,5.44,1,250,64,24-012311-000-00-HO
809699986136549281,Studio apartment,125074133,1468261418788640664,Lydia,,Montavilla,45.51416,-122.57487,Entire home/apt,,30,28,2025-11-01,0.82,1,23,5,
810316437853659117,Piedmont Pied-à-terre (Basement Unit),33654666,1465492151815006015,Hallie,,Humboldt,45.56485,-122.66866,Entire home/apt,,2,137,2025-11-18,4.17,1,253,52,23-113876-000-00-HO
810747872671612653,PDX  Condo indoor/outdoor Pools A/C 1 bedroom,477663,1462519387805018078,Joelle,,Portland Downtown,45.507560465898024,-122.68011728902255,Entire home/apt,,31,2,2025-07-19,0.06,4,288,1,
810807731475232907,Walk to Williams District: Home w/ Hot Tub & Patio,121688409,1462921224513368239,Evolve,,King,45.56623,-122.66293,Entire home/apt,,2,46,2025-11-16,1.33,27,325,12,14-238657-000-00-LU
